"company_id","city","state_name","lat","lng","population","position_count","wage_median"
4605,"Mountain House","California",37.7673,-121.5449,23590,2,142800
9590,"Middletown","Delaware",39.445,-75.7183,23573,14,120952
9590,"Tukwila","Washington",47.475,-122.2728,21569,2,115300
9604,"Celina","Texas",33.3154,-96.7941,21501,2,135131
9590,"Hyattsville","Maryland",38.9613,-76.9548,20851,2,115981
9590,"Shafter","California",35.4794,-119.2013,20162,6,110843
9590,"Crest Hill","Illinois",41.5723,-88.1124,19886,4,101200
9590,"Syosset","New York",40.8157,-73.502,18807,3,101754
9604,"Syosset","New York",40.8157,-73.502,18807,2,195672
9604,"Iselin","New Jersey",40.5697,-74.3172,18511,5,163320
27732,"Lenoir","North Carolina",35.9094,-81.5249,18301,9,102000
9590,"Buford","Georgia",34.1192,-83.9903,17222,6,140000
9590,"Avenel","New Jersey",40.5842,-74.2716,17211,8,73861
27732,"Addison","Texas",32.959,-96.8355,17026,192,147000
4605,"Vienna","Virginia",38.8996,-77.2597,16401,17,143261
27732,"Lithia Springs","Georgia",33.7811,-84.6487,16020,3,144900
9590,"Lithia Springs","Georgia",33.7811,-84.6487,16020,4,110500
9590,"Middlesex","New Jersey",40.5744,-74.5011,14525,4,89669
9590,"East Wenatchee","Washington",47.4174,-120.2822,14065,3,155750
9590,"Eatontown","New Jersey",40.2913,-74.0558,13522,4,160000
9590,"Jefferson","Georgia",34.1373,-83.6021,13496,7,108139
9604,"Woodinville","Washington",47.757,-122.1477,13301,3,168680
191,"Newcastle","Washington",47.5304,-122.1633,12931,3,199000
9590,"Meadville","Pennsylvania",41.6476,-80.1468,12929,7,77500
9590,"Wilmington","Ohio",39.4362,-83.8141,12669,6,102000
9590,"Markham","Illinois",41.6,-87.6904,11592,16,55744
9590,"Smithfield","North Carolina",35.5133,-78.3495,11527,8,177000
9590,"Fife","Washington",47.2329,-122.3518,10887,11,120328
4605,"Essex Junction","Vermont",44.4902,-73.1141,10646,6,58000
9590,"White Marsh","Maryland",39.3819,-76.4574,10337,4,56400
9590,"Lowell","Arkansas",36.2561,-94.1532,10005,2,185000
9590,"Middletown","Pennsylvania",40.201,-76.7289,9525,8,169050
9590,"Bargersville","Indiana",39.5412,-86.2004,9520,2,148700
9590,"Orland","California",39.7461,-122.1856,8221,2,81900
9604,"Quincy","Washington",47.2344,-119.853,7754,48,147900
9590,"Plymouth Meeting","Pennsylvania",40.1097,-75.2803,6756,4,145400
9590,"Coraopolis","Pennsylvania",40.5148,-80.1627,5510,3,142800
307,"Black Diamond","Washington",47.313,-122.0181,5314,2,197736
9604,"Black Diamond","Washington",47.313,-122.0181,5314,2,167783
9590,"Brookshire","Texas",29.7824,-95.9514,5187,5,112757
4605,"Collegeville","Pennsylvania",40.1873,-75.4581,5172,2,132058
9590,"Basalt","Colorado",39.3663,-107.0413,3815,2,31200
9590,"Imperial","Pennsylvania",40.4536,-80.2499,2736,4,60424
9590,"Liverpool","New York",43.1065,-76.2095,2331,8,106642
9590,"Bristol","Indiana",41.7184,-85.8228,1862,23,61100
4605,"Hopewell Junction","New York",41.5805,-73.8103,824,8,146574
9590,"Moreland","Georgia",33.2861,-84.7699,608,6,62500
9590,"Sauget","Illinois",38.5842,-90.1608,270,3,84800
9590,"Lockbourne","Ohio",39.8078,-82.9838,255,50,100942
9590,"Bethel","Pennsylvania",40.47454,-76.29134,499,5,142800
9604,"Bridgewater","New Jersey",40.60079,-74.64815,44464,3,130146
9590,"Canton","Michigan",42.30865,-83.48216,86825,3,135000
9604,"Farmington","Connecticut",41.71982,-72.83204,25000,2,173800
9590,"Fishkill","New York",41.53565,-73.89903,2133,4,44200
9590,"Florence","New Jersey",40.11955,-74.80544,4426,9,120806
307,"Hudson","Massachusetts",42.39176,-71.56618,14907,28,121532
9590,"Manchester","Connecticut",41.77593,-72.52148,30577,6,76700
132,"Newhall","California",34.59503,-118.66189,0,2,202800
9590,"Stoughton","Massachusetts",42.1251,-71.10227,26915,6,86570
9590,"Wallingford","Connecticut",41.45704,-72.82316,17712,2,104894
494,"Westford","Massachusetts",42.57926,-71.43784,21587,64,174595
9604,"Westford","Massachusetts",42.57926,-71.43784,21587,2,163110
9590,"Westmont","Illinois",41.7948,-87.9742,24271,4,153000
9590,"Somerset","New Jersey",40.5083,-74.501,24246,2,131851
9590,"Greenfield","Indiana",39.7937,-85.7738,23669,7,41891
9590,"Chester","Virginia",37.3531,-77.4342,23068,10,168190
9590,"Bloomington","California",34.0601,-117.4013,23051,13,142800
494,"Katy","Texas",29.7905,-95.8353,22826,2,220547
9590,"Naples","Florida",26.1504,-81.7936,19315,4,154000
9590,"Matteson","Illinois",41.5095,-87.7468,18898,7,111571
9590,"Cohoes","New York",42.7732,-73.7077,17960,2,67100
9590,"New Castle","Indiana",39.9191,-85.3697,17413,5,121500
9590,"El Segundo","California",33.917,-118.4018,17081,75,172600
9590,"Wixom","Michigan",42.5243,-83.5346,17007,5,81760
9590,"Auburndale","Florida",28.0963,-81.8012,16432,3,98717
9590,"Aberdeen","Maryland",39.5151,-76.1733,16422,3,100776
9590,"Troutdale","Oregon",45.5372,-122.3955,16150,10,66518
132,"Thibodaux","Louisiana",29.7949,-90.8146,15738,5,155258
9590,"Norridge","Illinois",41.9637,-87.8231,15291,4,66900
9590,"Buda","Texas",30.0758,-97.8487,14997,2,151400
9604,"Highland Park","New Jersey",40.5006,-74.4283,14996,2,150780
9590,"Falls Church","Virginia",38.8847,-77.1751,14576,7,140000
27732,"Moncks Corner","South Carolina",33.173,-80.0107,13456,39,117500
57585,"Carpinteria","California",34.3962,-119.5118,13187,4,157500
9604,"Tega Cay","South Carolina",35.039,-81.0111,12816,2,146680
9590,"Washington","Indiana",38.6586,-87.1591,12076,69,101800
9590,"Campbellsville","Kentucky",37.3445,-85.3511,11434,9,85000
9590,"Pineville","North Carolina",35.0864,-80.8915,10532,3,120000
307,"New Albany","Ohio",40.0809,-82.7848,10516,13,150208
27732,"New Albany","Ohio",40.0809,-82.7848,10516,30,102000
9590,"New Albany","Ohio",40.0809,-82.7848,10516,2,130000
4605,"Chevy Chase","Maryland",38.9944,-77.0738,9789,6,246083
9590,"Chevy Chase","Maryland",38.9944,-77.0738,9789,8,47500
9590,"Roanoke","Texas",33.0144,-97.2276,9565,3,146701
27732,"Matawan","New Jersey",40.4127,-74.2365,9546,2,213500
9590,"Seaford","Delaware",38.6538,-75.611,8055,6,61100
307,"Bernardsville","New Jersey",40.7268,-74.5918,7888,2,152920
9590,"Ashland","Virginia",37.7597,-77.4716,7617,8,49462
9590,"Bondurant","Iowa",41.6985,-93.4556,7617,8,142800
9590,"Union","Ohio",39.9103,-84.2901,6894,20,90002
9590,"Rossford","Ohio",41.5812,-83.5682,6314,4,66726
9590,"Obetz","Ohio",39.8671,-82.9451,5580,8,174900
9590,"Wilmington","Illinois",41.3207,-88.164,5525,9,64459
9590,"New Castle","Delaware",39.6681,-75.5697,5523,8,138119
9590,"Wilmer","Texas",32.5983,-96.6815,5370,2,142800
27732,"Wilmer","Texas",32.5983,-96.6815,5370,4,61250
9590,"Louisville","Tennessee",35.8247,-84.0552,4359,4,125000
9590,"Hamburg","Pennsylvania",40.5561,-75.9825,4342,5,119004
9590,"Swedesboro","New Jersey",39.7459,-75.3117,2706,4,150613
4605,"Oakbrook Terrace","Illinois",41.8538,-87.9691,2695,2,109000
191,"Princeton Junction","New Jersey",40.3206,-74.6237,2022,4,217541
27732,"Princeton Junction","New Jersey",40.3206,-74.6237,2022,2,188000
9590,"Caledonia","Michigan",42.7945,-85.5153,1808,2,83000
9590,"Langhorne","Pennsylvania",40.1777,-74.9212,1578,8,96600
9590,"Charleston","Tennessee",35.2862,-84.7611,641,3,62100
9590,"Lewisberry","Pennsylvania",40.1356,-76.861,525,6,107723
9604,"Boydton","Virginia",36.666,-78.3908,279,91,139200
9590,"Chittenden","Vermont",43.7039,-72.9494,156,4,66800
132,"Burlington",,43.3167,-79.8,186948,3,167440
9590,"Amherst","New York",42.97839,-78.79976,122366,3,133702
132,"Burlington","Massachusetts",42.50482,-71.19561,24498,32,135658
9604,"Burlington","Massachusetts",42.50482,-71.19561,24498,12,158530
4605,"Dorchester","Massachusetts",42.29732,-71.0745,0,2,119814
9590,"Edison","New Jersey",40.51872,-74.4121,102548,21,124717
9604,"Edison","New Jersey",40.51872,-74.4121,102548,2,153100
9590,"Middletown","New Jersey",40.39428,-74.11709,65490,3,157600
9590,"Monroe","New Jersey",41.11454,-74.63405,0,2,123614
9590,"North Reading","Massachusetts",42.57509,-71.07867,14101,512,99400
9590,"Northborough","Massachusetts",42.31954,-71.64118,6167,11,51563
9604,"Wyoming","Wyoming",41.47747,-105.63666,0,387,173200
27732,"Wyoming","Wyoming",41.47747,-105.63666,0,4,158000
132,"Wyoming","Wyoming",41.47747,-105.63666,0,3,110635
